Département;Bassin de formation;Rue;Secteur;Nom;Voie;Lieu-dit;Boite postale;Code postal;Commune;Téléphone;Fax;Adresse électronique;Site internet;Responsable;Nombre d'étudiants
﻿Isère;;0383605M;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE FRENCH INTERNATIONAL SCIENTIFI;6 rue Voltaire ;;;38320;EYBENS;0776646904;;ce.0383605M@ac-grenoble.fr;;LE DIRECTEUR : MME AKAR AICHA;
Isère;BASSIN GRENOBLOIS;0381810L;Public;COLLEGE GERARD PHILIPE;9 allée DES PLANS ;;BP106;38602;FONTAINE;0476533232;0476533238;ce.0381810L@ac-grenoble.fr;https://philipe-isere.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. GARRIGUES NICOLAS
LE PRINCIPAL ADJOINT : MME ROCCA SANDRINE
LE GESTIONNAIRE : M. KAIM SAMUEL
L AGENT COMPTABLE : MME MOUSSIER MYRIAM";
Isère;BASSIN GRENOBLOIS;0380356F;Public;COLLEGE JULES VALLES;11 rue LEON PINEL ;;BP70105;38602;FONTAINE;0476266546;0476532646;ce.0380356F@ac-grenoble.fr;https://valles-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME JEANNIN ANNIE-LAURE
LE PRINCIPAL ADJOINT : MME SIDEN CHRISTELLE
LE GESTIONNAIRE : MME EL HAMMOUTI JAMILA
L AGENT COMPTABLE : MME MOUSSIER MYRIAM";
Isère;BASSIN GRENOBLOIS;0380023U;Public;LYCEE PROFESSIONNEL JACQUES PREVERT;9 rue LA REPUBLIQUE ;;;38600;FONTAINE;0476272544;0476270228;ce.0380023U@ac-grenoble.fr;https://jacques-prevert.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. PELOUX JACQUES
LE PROVISEUR ADJOINT : MME SIMIAND CLAIRE
LE GESTIONNAIRE : M. AGNERO CHRISTOPHE";
Isère;BASSIN GRENOBLOIS;0381811M;Public;SEGPA CLG GERARD  PHILIPE;9 allée DES PLANS ;;BP106;38602;FONTAINE;0476533232;0476533238;ce.0381811M@ac-grenoble.fr;http://www.ac-grenoble.fr/college/gerard.philipe;"LE PRINCIPAL : M. GARRIGUES NICOLAS
LE PRINCIPAL ADJOINT : M. REGO PHILIPPE
LE GESTIONNAIRE : M. KAIM SAMUEL
L AGENT COMPTABLE : MME MOUSSIER MYRIAM";
Isère;BASSIN GRENOBLOIS;0382274R;Public;LYCEE PROFESSIONNEL FRANCOISE DOLTO;4 rue PIARDIERE ;;;38120;FONTANIL-CORNILLON;0476288500;0476288525;ce.0382274R@ac-grenoble.fr;https://francoise-dolto.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : MME AMBROGIO CHRISTELLE
LE PROVISEUR ADJOINT : MME GOULED NATHALIE
LE GESTIONNAIRE : MME MECHERI JOELLE
L AGENT COMPTABLE : MME AMROUNI ANNE-FRANCE";
Isère;BASSIN GRENOBLOIS;0380025W;Public;COLLEGE LE CHAMANDIER;29 rue DU BOIS TAILLIS ;;;38610;GIERES;0476893092;0476896783;ce.0380025W@ac-grenoble.fr;http://www.ac-grenoble.fr/college/gieres.chamandier;"LE PRINCIPAL : M. STRAPPAZZON JEAN-PIERRE
LE PRINCIPAL ADJOINT : MME BOISSEL SANDRINE
LE GESTIONNAIRE : MME FAURIE DOMINIQUE
L AGENT COMPTABLE : M. MONNIER OLIVIER";
﻿Isère;BASSIN GRENOBLOIS;0381694K;Privé sous-contrat;COLLEGE PRIVE DON BOSCO;19 rue DE LA PLAINE ;;;38610;GIERES;0476894259;0476896487;ce.0381694K@ac-grenoble.fr;http://www.don-bosco-gieres.com;"LE DIRECTEUR : MME BLANC-ROCHE SANDRINE
LE DIRECTEUR ADJOINT : M. CECILLON BRICE";
Isère;BASSIN GRENOBLOIS;0383300F;Public;COLLEGE ICARE;1 avenue Des Tirignons ;LES PAUTES              ;;38570;GONCELIN;0438729410;0476400003;ce.0383300F@ac-grenoble.fr;;"LE PRINCIPAL : MME ROUX ISABELLE
LE PRINCIPAL ADJOINT : M. MAGDELAIN BERNARD
LE GESTIONNAIRE : MME JASSIGNEUX JULIE
L AGENT COMPTABLE : M. LEVY JEAN-CLAUDE";
Isère;BASSIN GRENOBLOIS;0383370G;Public;COLLEGE AIME CESAIRE;2 rue AIME CESAIRE ;;BP2703;38037;GRENOBLE;0476496360;0476841367;ce.0383370G@ac-grenoble.fr;https://college-aime-cesaire-grenoble.web.ac-grenoble.fr/;"LE PRINCIPAL : M. LORENTE DIDIER
LE PRINCIPAL ADJOINT : MME LELARDOUX AUDE
LE GESTIONNAIRE : M. HOURS DIDIER
L AGENT COMPTABLE : MME HERBIN ISABELLE";
Isère;BASSIN GRENOBLOIS;0382111N;Public;COLLEGE CHAMPOLLION;10 rue FRANCOIS RAOULT ;;;38000;GRENOBLE;0438023140;0476563216;ce.0382111N@ac-grenoble.fr;http://www.ac-grenoble.fr/college/champollion.grenoble;"LE PRINCIPAL : MME DUPUIS ALINE
LE GESTIONNAIRE : MME BAUDIN MARIE-PIERRE
L AGENT COMPTABLE : MME MENARD SYLVIE";
Isère;BASSIN GRENOBLOIS;0382035F;Public;COLLEGE CHARLES MUNCH;11 rue PAUL DOUMER ;;;38100;GRENOBLE;0476544564;0476444400;ce.0382035F@ac-grenoble.fr;https://munch-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME SEGURA STEPHANIE
LE PRINCIPAL ADJOINT : MME MALBRANQUE ANNABEL
LE GESTIONNAIRE : MME BERNARD MARIE-PIERRE
L AGENT COMPTABLE : MME HERBIN ISABELLE";
Isère;BASSIN GRENOBLOIS;0381776Z;Public;COLLEGE FANTIN- LATOUR;26 rue NICOLAS CHORIER ;;;38000;GRENOBLE;0476216818;0476217520;ce.0381776Z@ac-grenoble.fr;http://www.ac-grenoble.fr/college/fantin-latour-grenoble/;"LE PRINCIPAL : MME FOURNIOL CAROLINE
LE PRINCIPAL ADJOINT : MME GAIO CAROLINE
LE GESTIONNAIRE : MME ORTEGA CAROLINE
L AGENT COMPTABLE : MME HERBIN ISABELLE";
Isère;BASSIN GRENOBLOIS;0383243U;Public;COLLEGE INTERNATIONAL EUROPOLE;4 place DE SFAX ;;BP1570;38000;GRENOBLE;0438122500;0438122520;ce.0383243U@ac-grenoble.fr;http://www.ac-grenoble.fr/cite.scolaire.internationale;"LE PRINCIPAL : M. PAJOT LAURENT
LE GESTIONNAIRE : M. DUFEE FRANCK
L AGENT COMPTABLE : MME MENARD SYLVIE";
﻿Isère;BASSIN GRENOBLOIS;0382032C;Public;COLLEGE LUCIE AUBRAC;35 avenue La Bruyère ;;BP2643;38036;GRENOBLE;0476336130;0476336138;ce.0382032C@ac-grenoble.fr;https://aubrac-isere.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. FASQUEL CHRISTOPHE
LE PRINCIPAL ADJOINT : M. FLATRY JEAN-PIERRE
LE GESTIONNAIRE : MME FREYERMUTH SOPHIE
L AGENT COMPTABLE : MME HERBIN ISABELLE";
Isère;BASSIN GRENOBLOIS;0381780D;Public;COLLEGE OLYMPIQUE;20 avenue MARIE REYNOARD ;;BP2504;38035;GRENOBLE;0476332450;0476332451;ce.0381780D@ac-grenoble.fr;https://college-olympique-grenoble.web.ac-grenoble.fr/;"LE PRINCIPAL : M. TARILLON LAURENT
LE PRINCIPAL ADJOINT : M. GENILLER FREDERIC
LE GESTIONNAIRE : M. MINIGGIO OLIVIER
L AGENT COMPTABLE : M. SUZAN OLIVIER";
Isère;BASSIN GRENOBLOIS;0382114S;Public;COLLEGE STENDHAL;1 bis place JEAN ACHARD ;;BP80208;38014;GRENOBLE;0476548383;0476546245;ce.0382114S@ac-grenoble.fr;https://stendhal.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME CLAUDEL MURIEL
LE PRINCIPAL ADJOINT : MME DOMENECH SANDRINE
LE GESTIONNAIRE : M. MARINONI DAVID
L AGENT COMPTABLE : MME MENARD SYLVIE";
Isère;BASSIN GRENOBLOIS;0381604M;Public;COLLEGE VERCORS;59 bis rue LEON JOUHAUX ;;;38100;GRENOBLE;0476445855;0476448933;ce.0381604M@ac-grenoble.fr;http://www.ac-grenoble.fr/college/grenoble.vercors/;"LE PRINCIPAL : M. CANDELON DAVID
LE PRINCIPAL ADJOINT : MME MOUKALISSE ZILALIENE LAMIAA
LE GESTIONNAIRE : MME GOMBA SANDRINE
L AGENT COMPTABLE : M. SUZAN OLIVIER";
Isère;BASSIN GRENOBLOIS;0381696M;Privé sous-contrat;COLLEGE PRIVE BAYARD;13 bis rue Bayard ;;;38000;GRENOBLE;0476442569;0476513123;ce.0381696M@ac-grenoble.fr;http://www.institutionbayard.fr;LE DIRECTEUR : M. TISSOT DIDIER;
Isère;BASSIN GRENOBLOIS;0382581Z;Privé sous-contrat;COLLEGE PRIVE EXTERNAT NOTRE DAME;43 avenue MARCELIN BERTHELOT ;;;38100;GRENOBLE;0476866810;0476865720;ce.0382581Z@ac-grenoble.fr;http://www.externatnotredame.fr;"LE DIRECTEUR : M. GRAFF PHILIPPE
LE DIRECTEUR ADJOINT : MME SUBRA EMILIE";
Isère;BASSIN GRENOBLOIS;0381664C;Privé sous-contrat;COLLEGE PRIVE LA SALLE L'AIGLE;1 rue COLONEL LANOYERIE ;;;38000;GRENOBLE;0476461601;0476876251;ce.0381664C@ac-grenoble.fr;http://www.lasalle-grenoble.fr;"LE DIRECTEUR : M. PINARD FRANCOIS
LE DIRECTEUR ADJOINT : MME NEBRA BRIGITTE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME JOLIVET AUDREY";
﻿Isère;BASSIN GRENOBLOIS;0383437E;Privé sous-contrat;COLLEGE PRIVE LES CHARMILLES;15 rue MONTESQUIEU ;;;38100;GRENOBLE;0476877264;;ce.0383437E@ac-grenoble.fr;http://www.les-charmilles.fr;"LE DIRECTEUR : MME RAVIX ELISABETH
LE DIRECTEUR ADJOINT : MME CHIAUDANO FREDERIQUE";
Isère;BASSIN GRENOBLOIS;0381667F;Privé sous-contrat;COLLEGE PRIVE NOTRE DAME DE SION;6 avenue BEAUMARCHAIS ;;;38100;GRENOBLE;0476966972;0476482349;ce.0381667F@ac-grenoble.fr;https://ndsion-sprondeau.fr/college/;"LE DIRECTEUR : MME LAURENT DOLENE
LE DIRECTEUR ADJOINT : M. LENOIR GUILLAUME";
Isère;BASSIN GRENOBLOIS;0381725U;Privé hors-contrat;ECOLE DE PRODUCTION PRIVEE ELAG;31 rue DE LA BAJATIERE ;;;38100;GRENOBLE;0476442052;;ce.0381725U@ac-grenoble.fr;http://www.ecole-elag.com;LE DIRECTEUR : MME DENAVIT EVA;
Isère;BASSIN GRENOBLOIS;0383523Y;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE OHR MENAHEM;10 rue LAZARE CARNOT ;;;38000;GRENOBLE;0485028447;;ce.0383523Y@ac-grenoble.fr;;LE DIRECTEUR : MME LAHIANY MICHÈLE;
Isère;BASSIN GRENOBLOIS;0383053M;Privé hors-contrat;ECOLE TECHNOLOGIQUE PRIVEE SILVYA TERRADE GRENOBLE;22 cours Jean Jaurès ;;;38000;GRENOBLE;0476218193;;ce.0383053M@ac-grenoble.fr;https://www.groupe-terrade.com/fr/ecoles;LE DIRECTEUR : MME CARLETON PASCALE;
Isère;BASSIN GRENOBLOIS;0380036H;Public;LP LYCEE DES METIERS GUYNEMER;56 avenue MARCELIN BERTHELOT ;;BP2743;38001;GRENOBLE;0476097418;0476098199;ce.0380036H@ac-grenoble.fr;http://georges-guynemer.elycee.rhonealpes.fr;"LE PROVISEUR : MME LOGRE NATHALIE
LE PROVISEUR ADJOINT : MME BEROD PATRICIA
LE GESTIONNAIRE : MME BLANCHON SAADA CELINE
L AGENT COMPTABLE : M. JOND GREGORY";
Isère;BASSIN GRENOBLOIS;0380034F;Public;LPO LYCEE DES METIERS LOUISE MICHEL;30 rue LOUISE MICHEL ;;BP2708;38037;GRENOBLE;0438123600;0438123610;ce.0380034F@ac-grenoble.fr;https://www.louise-michel-grenoble.fr;"LE PROVISEUR : MME GHIGLIONE VERONIQUE
LE PROVISEUR ADJOINT : MME DEPARIS ANNE
LE GESTIONNAIRE : MME HERBIN ISABELLE
L AGENT COMPTABLE : MME HERBIN ISABELLE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. FREL LIONEL";
﻿Isère;BASSIN GRENOBLOIS;0380018N;Privé sous-contrat;LYC TECHNO PRIVE DES METIERS ISER - BORDIER;26 rue PROSPER MERIMEE ;;;38100;GRENOBLE;0476220597;0476331610;ce.0380018N@ac-grenoble.fr;http://www.lycee-iserbordier.fr;"LE DIRECTEUR : MME POZZA DELPHINE
LE DIRECTEUR ADJOINT : M. CANIAUX GREGORY";
Isère;BASSIN GRENOBLOIS;0380027Y;Public;LYCEE GENERAL CHAMPOLLION;1 cours LAFONTAINE ;;;38026;GRENOBLE;0476855959;0476853459;ce.0380027Y@ac-grenoble.fr;https://lycee-champollion.fr/;"LE PROVISEUR : M. NEVES MANUEL
LE PROVISEUR ADJOINT : MME BLANC LAURENCE
LE GESTIONNAIRE : MME MENARD SYLVIE
L AGENT COMPTABLE : MME MENARD SYLVIE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME BOLMONT NATHALIE";
Isère;BASSIN GRENOBLOIS;0383242T;Public;LYCEE GENERAL INTERNATIONAL EUROPOLE;4 place DE SFAX ;;BP1570;38000;GRENOBLE;0438122500;0438122520;ce.0383242T@ac-grenoble.fr;http://www.ac-grenoble.fr/cite.scolaire.internationale;"LE PROVISEUR : M. PAJOT LAURENT
LE PROVISEUR ADJOINT : MME FERRANTI CAROLE
LE GESTIONNAIRE : M. DUFEE FRANCK
L AGENT COMPTABLE : MME MENARD SYLVIE";
Isère;BASSIN GRENOBLOIS;0380028Z;Public;LYCEE GENERAL STENDHAL;1 bis place JEAN ACHARD ;;BP80208;38014;GRENOBLE;0476548383;0476546245;ce.0380028Z@ac-grenoble.fr;https://stendhal.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : MME CLAUDEL MURIEL
LE PROVISEUR ADJOINT : MME DOMENECH SANDRINE
LE GESTIONNAIRE : M. MARINONI DAVID
L AGENT COMPTABLE : MME MENARD SYLVIE";
Isère;BASSIN GRENOBLOIS;0381666E;Privé sous-contrat;LYCEE GENERAL ET TECHNOL PR PIERRE TERMIER;5 BIS RUE JOSEPH FOURIER ;;;38001;GRENOBLE;0476545781;0476425595;ce.0381666E@ac-grenoble.fr;https://lycee-pierretermier.org/;"LE DIRECTEUR : M. GOUTTEFANGEAS MATHIEU
LE DIRECTEUR ADJOINT : MME CARRILHO FLORENCE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. LERICHE VIVIEN";
Isère;BASSIN GRENOBLOIS;0380029A;Public;LYCEE GENERAL ET TECHNOLOGIQUE LES EAUX CLAIRES;1 rue DES EAUX CLAIRES ;;;38100;GRENOBLE;0476705000;0476840293;ce.0380029A@ac-grenoble.fr;https://eaux-claires.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : MME OLMOS AGNES
LE PROVISEUR ADJOINT : M. GASQUET CESAR
LE GESTIONNAIRE : MME TERRAS STEPHANIE
L AGENT COMPTABLE : MME HERBIN ISABELLE";
Isère;BASSIN GRENOBLOIS;0381803D;Privé sous-contrat;LYCEE GENERAL PRIVE EXTERNAT NOTRE DAME;43 avenue MARCELIN BERTHELOT ;;;38000;GRENOBLE;0476866810;0476865720;ce.0381803D@ac-grenoble.fr;http://www.externatnotredame.fr;"LE DIRECTEUR : M. GRAFF PHILIPPE
LE DIRECTEUR ADJOINT : M. DIDIER CEDRIC";
﻿Isère;BASSIN GRENOBLOIS;0381603L;Public;LYCEE POLYVALENT ANDRE  ARGOUGES;61 rue Léon Jouhaux ;;;38029;GRENOBLE;0476444805;0476449105;ce.0381603L@ac-grenoble.fr;https://argouges.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : MME LENZI MARIE-FRANCOISE
LE PROVISEUR ADJOINT : M. BIGILLON PAUL
LE GESTIONNAIRE : M. SUZAN OLIVIER
L AGENT COMPTABLE : M. SUZAN OLIVIER
L  ADJOINT AU CHEF D ETABLISSEMENT : MME FOUCAUD DELPHINE";
Isère;BASSIN GRENOBLOIS;0380032D;Public;LYCEE POLYVALENT EMMANUEL  MOUNIER;6 avenue MARCELIN BERTHELOT ;;;38029;GRENOBLE;0476866432;0476877064;ce.0380032D@ac-grenoble.fr;https://emmanuel-mounier.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : M. SERGI JOSEPH
LE PROVISEUR ADJOINT : M. PICHENET FRANCOIS
LE GESTIONNAIRE : MME MATHIAN-SCARCELLA CELINE
L AGENT COMPTABLE : M. SUZAN OLIVIER
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MERLO ANNE VALERIE";
Isère;BASSIN GRENOBLOIS;0380035G;Public;LYCEE POLYVALENT LESDIGUIERES;15 avenue Beaumarchais ;;;38100;GRENOBLE;0476213854;0476700613;ce.0380035G@ac-grenoble.fr;http://www.ac-grenoble.fr/Ecole.Hoteliere/;"LE PROVISEUR : M. GERCET JEROME
LE PROVISEUR ADJOINT : MME GENON EMILIE
LE GESTIONNAIRE : M. GUIGNIER RENAUD
L AGENT COMPTABLE : M. JOND GREGORY
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MANTEGAZZA NATACHA";
Isère;BASSIN GRENOBLOIS;0380033E;Public;LYCEE POLYVALENT VAUCANSON;27 rue Anatole France ;;;38030;GRENOBLE;0476965518;0476700942;ce.0380033E@ac-grenoble.fr;https://lycee-vaucanson-grenoble.web.ac-grenoble.fr;"LE PROVISEUR : M. KOSA MICHEL
LE PROVISEUR ADJOINT : MME MALBRANQUE LUCIE
LE GESTIONNAIRE : M. JOND GREGORY
L AGENT COMPTABLE : M. JOND GREGORY";
Isère;BASSIN GRENOBLOIS;0381806G;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE BORDIER;26 rue PROSPER MERIMEE ;;;38100;GRENOBLE;0476220597;0476331610;ce.0381806G@ac-grenoble.fr;http://www.lycee-iserbordier.fr;LE DIRECTEUR : MME POZZA DELPHINE;
Isère;BASSIN GRENOBLOIS;0381758E;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE DU TERTIAIRE LES CHARMILLES;15 rue MONTESQUIEU ;;;38100;GRENOBLE;0476877264;;ce.0381758E@ac-grenoble.fr;http://www.les-charmilles.fr;"LE DIRECTEUR : MME RAVIX ELISABETH
LE DIRECTEUR ADJOINT : MME ROMERO FRANCOISE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME CHIAUDANO FREDERIQUE";
Isère;BASSIN GRENOBLOIS;0382109L;Public;SEGPA CLG CHARLES MUNCH;11 rue PAUL DOUMER ;;;38100;GRENOBLE;0476544564;0476444400;ce.0382109L@ac-grenoble.fr;http://www.ac-grenoble.fr/college/grenoble.munch/;"LE PRINCIPAL : MME SEGURA STEPHANIE
LE PRINCIPAL ADJOINT : M. ZAGLIL YMEN
LE GESTIONNAIRE : MME BERNARD MARIE-PIERRE
L AGENT COMPTABLE : MME HERBIN ISABELLE";
﻿Isère;BASSIN GRENOBLOIS;0383479A;Privé sous-contrat;SEGPA PRIVEE CLG LES CHARMILLES;15 rue MONTESQUIEU ;;;38000;GRENOBLE;0476877264;0476121672;ce.0383479A@ac-grenoble.fr;http://www.les-charmilles.fr;"LE DIRECTEUR : MME RAVIX ELISABETH
LE DIRECTEUR ADJOINT : MME CHIAUDANO FREDERIQUE";
Isère;NORD ISERE;0380038K;Public;COLLEGE JACQUES PREVERT;Chemin DE RAJAT ;;;38540;HEYRIEUX;0478400545;;ce.0380038K@ac-grenoble.fr;http://www.ac-grenoble.fr/college/heyrieux.prevert/;"LE PRINCIPAL : MME VULLIERMET SOPHIE
LE PRINCIPAL ADJOINT : MME BERNIER ANICK
LE GESTIONNAIRE : MME BORDET VALERIE
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
Isère;BASSIN GRENOBLOIS;0382782T;Public;COLLEGE LE CLOS JOUVIN;511 avenue Du General Delestrain ;;;38560;JARRIE;0476688181;0476688239;ce.0382782T@ac-grenoble.fr;https://college-le-clos-jouvin-jarrie.web.ac-grenoble.fr/;"LE PRINCIPAL : M. ROBIN STEPHANE
LE PRINCIPAL ADJOINT : MME CLARA NADEGE
LE GESTIONNAIRE : MME DENEUVILLE VIRGINIE
L AGENT COMPTABLE : M. POIDEVIN YANNICK";
Isère;NORD ISERE;0382786X;Public;COLLEGE FRANCOIS TRUFFAUT;3 boulevard Saint Hubert ;;;38080;L'ISLE-D'ABEAU;0474270749;0474271893;ce.0382786X@ac-grenoble.fr;https://truffaut-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME MAYET ESTELLE
LE PRINCIPAL ADJOINT : M. BLANCHON MATTHIEU
LE GESTIONNAIRE : M. PICARD FREDERIC
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
Isère;NORD ISERE;0383056R;Public;COLLEGE ROBERT DOISNEAU;33 boulevard DE FONDBONNIERE ;;;38080;L'ISLE-D'ABEAU;0474276820;0474270628;ce.0383056R@ac-grenoble.fr;https://doisneau-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME KIEL MARYSE
LE PRINCIPAL ADJOINT : MME CHAREF MYRIAM
LE GESTIONNAIRE : M. RAHAL ABOUBAKR
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
Isère;NORD ISERE;0383455Z;Public;COLLEGE STEPHEN HAWKING;4 rue DE CHAMPOULANT ;;;38080;L'ISLE-D'ABEAU;0437051860;0437051870;ce.0383455Z@ac-grenoble.fr;https://hawking-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME GOUTTENOIRE SANDRA
LE PRINCIPAL ADJOINT : M. ROCCHI JULIEN
LE GESTIONNAIRE : MME NICOLAS CECILE
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
Isère;NORD ISERE;0382895R;Public;LYCEE POLYVALENT PHILIBERT DELORME;68 boulevard SAINT HUBERT ;;CS65008;38081;L'ISLE-D'ABEAU;0474271900;0474272123;ce.0382895R@ac-grenoble.fr;https://philibert-delorme.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. FREY JEROME
LE PROVISEUR ADJOINT : MME DURAND FUGIER CAROLE
LE GESTIONNAIRE : M. BEAUMEL THIERRY
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
﻿Isère;NORD ISERE;0382787Y;Public;SEGPA CLG FRANCOIS TRUFFAUT;3 boulevard Saint hubert ;;;38080;L'ISLE-D'ABEAU;0474270749;0474271893;ce.0382787Y@ac-grenoble.fr;;"LE PRINCIPAL : MME MAYET ESTELLE
LE PRINCIPAL ADJOINT : M. TOURNIER GREGORY
LE GESTIONNAIRE : M. PICARD FREDERIC
L AGENT COMPTABLE : M. BEAUMEL THIERRY";
Isère;ISERE RHODANIENNE;0382147C;Public;COLLEGE JONGKIND;1 allée Jean Jaurès ;;BP85;38260;LA COTE-SAINT-ANDRE;0474202046;0474202991;ce.0382147C@ac-grenoble.fr;https://jongkind-isere.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME LARREY-PAILLE SANDRA
LE PRINCIPAL ADJOINT : MME FAIVRE FLORENCE
LE GESTIONNAIRE : MME GOURDAIN HUGUETTE
L AGENT COMPTABLE : M. NIANG FALLA";
Isère;ISERE RHODANIENNE;0381689E;Privé sous-contrat;COLLEGE PRIVE SAINT FRANCOIS;18 avenue MARECHAL FOCH ;;;38260;LA COTE-SAINT-ANDRE;0474203244;0474202881;Ce.0381689E@ac-grenoble.fr;http://www.institution-saint-francois.fr;"LE DIRECTEUR : M. CLEMENTE MANUEL
LE DIRECTEUR ADJOINT : MME ROUSSELLE CHANTAL";
Isère;ISERE RHODANIENNE;0383400P;Privé hors-contrat;ECOLE DE PRODUCTION JEAN-MARIE VIANNEY;22 avenue HECTOR BERLIOZ ;;BP20;38261;LA COTE-SAINT-ANDRE;0667128414;0474202264;ce.0383400P@ac-grenoble.fr;;LE DIRECTEUR : MME CROUTTE CORINNE;
Isère;ISERE RHODANIENNE;0381819W;Public;LEGT AGRICOLE DE LA COTE ST ANDRE;57 avenue charles de gaulle ;;BP83;38260;LA COTE-SAINT-ANDRE;0474204077;0474203827;epl.cote-st-andre@educagri.fr;;"LE PROVISEUR : MME BOULON RÉGINE
LE PROVISEUR ADJOINT : MME TIREL MARIE LAURE
LE DIRECTEUR ADJOINT : M. COUVEZ P. 
LE GESTIONNAIRE : MME CAZAUX E. 
L AGENT COMPTABLE : M. CHERVET E. ";
Isère;ISERE RHODANIENNE;0381660Y;Privé sous-contrat;LYCEE GENERAL PRIVE SAINTE CECILE;18 avenue MARECHAL FOCH ;;BP5;38260;LA COTE-SAINT-ANDRE;0474203244;0474203244;ce.0381660Y@ac-grenoble.fr;http://www.institution-saint-francois.fr;"LE DIRECTEUR : M. CLEMENTE MANUEL
LE DIRECTEUR ADJOINT : MME PRA NATHALIE";
Isère;ISERE RHODANIENNE;0380014J;Public;LYCEE POLYVALENT HECTOR BERLIOZ;60 place De L'Europe ;;;38260;LA COTE-SAINT-ANDRE;0474206970;0474206971;ce.0380014J@ac-grenoble.fr;http://www.ac-grenoble.fr/lycee/hector.berlioz/;"LE PROVISEUR : M. BEAUVAIS CEDRIC
LE PROVISEUR ADJOINT : MME BILLON SANDRINE
LE GESTIONNAIRE : M. NIANG FALLA
L AGENT COMPTABLE : M. NIANG FALLA";
﻿Isère;ISERE RHODANIENNE;0382893N;Privé sous-contrat;LYCEE PROFESSIONNEL PRIVE JEAN MARIE VIANNEY;22  AVENUE HECTOR BERLIOZ ;;;38260;LA COTE-SAINT-ANDRE;0474202230;0474202264;ce.0382893N@ac-grenoble.fr;https://jeanmarievianney.apprentis-auteuil.org/;LE DIRECTEUR : MME CROUTTE CORINNE;
Isère;ISERE RHODANIENNE;0382425E;Public;SEGPA CLG JONGKIND;1 allée Jean Jaurès ;;BP85;38260;LA COTE-SAINT-ANDRE;0474202046;0474202991;ce.0382425E@ac-grenoble.fr;http://www.ac-grenoble.fr/college/jongking/articles.php?pg=142;"LE PRINCIPAL : MME LARREY-PAILLE SANDRA
LE PRINCIPAL ADJOINT : M. BRIEU FREDERIC
LE GESTIONNAIRE : MME GOURDAIN HUGUETTE
L AGENT COMPTABLE : M. NIANG FALLA";
Isère;ISERE RHODANIENNE;0383497V;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE DE L'ARBRE;48 chemin du pavé ;;;38260;LA FRETTE;0768464551;;ce.0383497V@ac-grenoble.fr;https://www.ecole-primevere.org/;LE DIRECTEUR : MME RENON MAUD;
Isère;BASSIN GRENOBLOIS;0380047V;Public;COLLEGE DU VALLON DES MOTTES;Place ALBERT RIVET ;;;38770;LA MOTTE-D'AVEILLANS;0476306412;0476306901;ce.0380047V@ac-grenoble.fr;https://vallondesmottes-isere.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. FAUVERNIER DAVID
LE PRINCIPAL ADJOINT : M. EMERY GABRIEL
LE GESTIONNAIRE : M. POUPET SEBASTIEN
L AGENT COMPTABLE : MME ISAMBERT GAELLE";
Isère;BASSIN GRENOBLOIS;0382426F;Public;COLLEGE LOUIS MAUBERRET;9 boulevard DES TROIS SAULES ;;;38350;LA MURE;0476810741;;ce.0382426F@ac-grenoble.fr;http://collemauberret.wixsite.com/louismauberret;"LE PRINCIPAL : M. FAUVERNIER DAVID
LE PRINCIPAL ADJOINT : M. VINDRET REGIS
LE GESTIONNAIRE : MME RENARD VALERIE
L AGENT COMPTABLE : MME ISAMBERT GAELLE";
